UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear,BookGroup
Physical,Horizon,BOOK,2025,2,6,The new Jim Crow : mass incarceration in the age of colorblindness / Michelle Alexander.,"1620971933, 1620975459, 9781620971932, 9781620971949, 9781620975459","Alexander, Michelle","Racism in criminology United States, Criminal justice Administration of United States, Discrimination in criminal justice administration United States, African American prisoners United States, African American men Social conditions, Race discrimination United States, United States Race relations, African Americans Legal status laws etc, African Americans Segregation History, Law for laypersons, Instructional and educational works","New Press,",[2020],Treatment
Physical,Horizon,BOOK,2025,2,3,Hunger : a memoir of (my) body / Roxane Gay.,"0062362593, 0062569716, 9780062362599, 9780062569714","Gay, Roxane","Gay Roxane, Body image, Eating disorders, Autobiographies","Harper, an imprint of HarperCollinsPublishers,",[2017],LGBT
Physical,Horizon,BOOK,2025,2,1,White fragility : why it's so hard for white people to talk about racism / Robin DiAngelo.,"0807047414, 9780807047415","DiAngelo, Robin, 1956-","Racism, White people, Race relations","Beacon Press,",[2018],Treatment
Digital,OverDrive,AUDIOBOOK,2025,2,37,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing (unabridged),9781494528942,Marie Kondo,"Home Design & Décor, Philosophy, Self-Improvement, Nonfiction","Tantor Media, Inc",2015,Control
Physical,Horizon,BOOK,2025,2,4,So you want to talk about race / Ijeoma Oluo.,"1580056776, 9781580056779","Oluo, Ijeoma","United States Race relations, Intercultural communication, Racism United States","Seal Press,",2018.,Treatment
Physical,Horizon,BOOK,2025,2,10,When breath becomes air / Paul Kalanithi ; foreword by Abraham Verghese.,"081298840X, 9780812988406","Kalanithi, Paul","Kalanithi Paul Health, Lungs Cancer Patients United States Biography, Neurosurgeons Biography, Husband and wife","Random House,",[2016],Control
Digital,OverDrive,AUDIOBOOK,2025,2,11,The Book of (More) Delights: Essays (unabridged),9781668632697,Ross Gay,"Biography & Autobiography, Literary Criticism, African American Nonfiction, Nonfiction",Hachette Audio,2023,LGBT
Digital,OverDrive,AUDIOBOOK,2025,2,2,"The Art of War, with eBook (unabridged)",9781400128419,Sun Tzu,"History, Philosophy, Military, Nonfiction","Tantor Media, Inc",2007,Control
Physical,Horizon,BOOK,2025,2,7,The boys in the boat (young readers edition)  : the true story of an American team's epic journey to win gold at the 1936 Olympics / Daniel James Brown ; adapted for young readers by Gregory Mone.,"0147516854, 1484489640, 9780147516855, 9780451475923, 9781484489642","Brown, Daniel James, 1951-","University of Washington Rowing History Juvenile literature, Olympic Games 11th 1936 Berlin Germany Juvenile literature, Rowing United States History Juvenile literature, Rowers United States Biography Juvenile literature, Biographies","Puffin Books,",2016.,Control
Digital,OverDrive,AUDIOBOOK,2025,2,49,When Breath Becomes Air (unabridged),9780399566196,Paul Kalanithi,"Biography & Autobiography, Philosophy, Sociology, Nonfiction",Books on Tape,2016,Control
Physical,Horizon,BOOK,2025,2,2,How to be an antiracist / Ibram X. Kendi.,"0525509283, 9780525509288","Kendi, Ibram X.","Kendi Ibram X, Anti racism United States, Racism Psychological aspects, United States Race relations","One World,",2019.,Treatment
Digital,OverDrive,EBOOK,2025,2,1,The Art of War: A New Translation by Michael Nylan,9781324004905,Sun Tzu,"Business, History, Military, Nonfiction",W. W. Norton & Company,2020,Control
Digital,OverDrive,AUDIOBOOK,2025,2,3,Shortest Way Home: One Mayor's Challenge and a Model for America's Future (unabridged),9781684419326,Pete Buttigieg,"Biography & Autobiography, Politics, Nonfiction",HighBridge,2019,LGBT
Digital,OverDrive,AUDIOBOOK,2025,2,186,Sapiens: A Brief History of Humankind (unabridged),9780062796233,Yuval Noah Harari,"History, Philosophy, Science, Nonfiction",HarperAudio,2018,Control
Digital,OverDrive,AUDIOBOOK,2025,2,34,So You Want to Talk about Race (unabridged),9781538475317,Ijeoma Oluo,"Politics, Sociology, African American Nonfiction, Nonfiction",Blackstone Publishing,2018,Treatment
Physical,Horizon,BOOK,2025,2,8,The color of law : a forgotten history of how our government segregated America / Richard Rothstein.,"1631492853, 9781631492853","Rothstein, Richard","Segregation United States History 20th century, African Americans Segregation History 20th century, Discrimination in housing Government policy United States History 20th century, United States Race relations History 20th century","Liveright Publishing Corporation,",[2017],Treatment
Digital,OverDrive,AUDIOBOOK,2025,2,59,Untamed (unabridged),9780593156087,Glennon Doyle,"Biography & Autobiography, Self-Improvement, Nonfiction",Books on Tape,2020,LGBT
Digital,OverDrive,EBOOK,2025,2,27,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,9781620971949,Michelle Alexander,"Law, Politics, Sociology, African American Nonfiction, Nonfiction",The New Press,2020,Treatment
Digital,OverDrive,EBOOK,2025,2,1,Sapiens. De animales a dioses: Una breve historia de la humanidad,9788499924748,Yuval Noah Harari,"History, Science, Sociology, Nonfiction",DEBATE,2020,Control
Digital,OverDrive,AUDIOBOOK,2025,2,14,Hunger: A Memoir of (My) Body (unabridged),9780062470256,Roxane Gay,"Biography & Autobiography, Family & Relationships, Nonfiction",HarperAudio,2017,LGBT
Digital,OverDrive,EBOOK,2025,2,2,The Art of War,9780465013272,Tzu Sun,"History, Military, Nonfiction",Basic Books,2010,Control
Digital,OverDrive,EBOOK,2025,2,11,The Book of (More) Delights: Essays,9781643755472,Ross Gay,"Biography & Autobiography, Literary Criticism, African American Nonfiction, Nonfiction","Little, Brown and Company",2023,LGBT
Physical,Horizon,BOOK,2025,2,8,The book of delights / Ross Gay.,"1616207922, 9781616207922","Gay, Ross, 1974-","Gay Ross 1974, Life, Joy, Essays","Algonquin Books of Chapel Hill,",2019.,LGBT
Physical,Horizon,BOOK,2025,2,2,Between the world and me / Ta-Nehisi Coates.,"1410485846, 9781410485847","Coates, Ta-Nehisi","Race discrimination United States, African Americans Social conditions, African Americans Public opinion, White people United States Attitudes, Large type books, United States Race relations","Thorndike Press, a part of Gale, Cengage Learning,",2016.,Treatment
Physical,Horizon,BOOK,2025,2,3,The book of (more) delights / Ross Gay.,"1643753096, 9781643753096, 9781643755472","Gay, Ross, 1974-","Gay Ross 1974 Anecdotes, Joy Anecdotes, Happiness Anecdotes, Essays, Anecdotes","Algonquin Books of Chapel Hill,",2023.,LGBT
Digital,OverDrive,AUDIOBOOK,2025,2,24,Bad Feminist: Essays (unabridged),9780062379764,Roxane Gay,"Essays, Sociology, Nonfiction, Humor (Nonfiction)",HarperAudio,2015,LGBT
Digital,OverDrive,AUDIOBOOK,2025,2,82,Between the World and Me (unabridged),9780147520517,Ta-Nehisi Coates,"Biography & Autobiography, Sociology, African American Nonfiction, Nonfiction",Books on Tape,2015,Treatment
Digital,OverDrive,AUDIOBOOK,2025,2,10,Steve Jobs (unabridged),9781464019869,Walter Isaacson,"Biography & Autobiography, Technology, Nonfiction","Recorded Books, Inc.",2015,Control
Digital,OverDrive,EBOOK,2025,2,18,How to Win Friends and Influence People: Updated For the Next Generation of Leaders,9781982171476,Dale Carnegie,"Business, Psychology, Nonfiction, Self Help",Simon & Schuster,2022,Control
Digital,OverDrive,EBOOK,2025,2,18,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,9781607747314,Marie Kondo,"Home Design & Décor, Philosophy, Self-Improvement, Nonfiction",Clarkson Potter/Ten Speed,2014,Control
Digital,OverDrive,EBOOK,2025,2,7,In the Dream House: A Memoir,9781644451021,Carmen Maria Machado,"Biography & Autobiography, LGBTQIA+ (Nonfiction), Nonfiction",Graywolf Press,2019,LGBT
Digital,OverDrive,EBOOK,2025,2,3,Hunger: A Memoir of (My) Body,9780062362605,Roxane Gay,"Biography & Autobiography, Family & Relationships, Nonfiction",HarperCollins,2017,LGBT
Physical,Horizon,BOOK,2025,2,1,How to be an antiracist / Ibram X. Kendi.,"0593396804, 9780593396803","Kendi, Ibram X.","Anti racism United States, Racism Psychological aspects, Large type books, United States Race relations, Kendi Ibram X, Autobiographies","Random House Large Print,",[2020],Treatment
Physical,Horizon,BOOK,2025,2,2,When breath becomes air / Paul Kalanithi ; foreword by Abraham Verghese.,"1410487857, 9781410487858","Kalanithi, Paul","Kalanithi Paul Health, Lungs Cancer Patients United States Biography, Neurosurgeons Biography, Husband and wife","Thorndike Press, a part of Gale, Cengage Learning,",2016.,Control
Digital,OverDrive,EBOOK,2025,2,101,Between the World and Me,9780679645986,Ta-Nehisi Coates,"Biography & Autobiography, Sociology, African American Nonfiction, Nonfiction",Random House Publishing Group,2015,Treatment
Physical,Horizon,BOOK,2025,2,5,In the dream house : a memoir / Carmen Maria Machado.,"1644450038, 9781644450031","Machado, Carmen Maria","Machado Carmen Maria, Women authors American 21st century Biography, Abused lesbians United States Biography, Lesbians United States Biography","Graywolf Press,",[2019],LGBT
Digital,OverDrive,EBOOK,2025,2,2,Welcome to the Universe: An Astrophysical Tour,9781400883226,Neil deGrasse Tyson,"Science, Physics, Nonfiction",Princeton University Press,2016,Control
Digital,OverDrive,EBOOK,2025,2,22,White Fragility: Why It's So Hard for White People to Talk About Racism,9780807047422,Dr. Robin DiAngelo,"Family & Relationships, Multi-Cultural, Sociology, Nonfiction",Beacon Press,2018,Treatment
Digital,OverDrive,AUDIOBOOK,2025,2,42,"The New Jim Crow: Mass Incarceration in the Age of Colorblindness, 10th Anniversary Edition (unabridged)",9781464046162,Michelle Alexander,"Sociology, African American Nonfiction, Nonfiction","Recorded Books, Inc.",2018,Treatment
Digital,OverDrive,AUDIOBOOK,2025,2,26,White Fragility: Why It's So Hard for White People to Talk About Racism (unabridged),9780807071168,Dr. Robin DiAngelo,"Family & Relationships, Self-Improvement, Sociology, Nonfiction",Beacon Press,2018,Treatment
Physical,Horizon,BOOK,2025,2,15,Between the world and me / Ta-Nehisi Coates.,"0812993543, 9780812993547","Coates, Ta-Nehisi","Race discrimination United States, African Americans Social conditions, African Americans Public opinion, White people United States Attitudes, United States Race relations","Spiegel & Grau,",c2015.,Treatment
Digital,OverDrive,EBOOK,2025,2,52,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,9781101622742,Daniel James Brown,"History, Sports & Recreations, Nonfiction",Penguin Publishing Group,2013,Control
Digital,OverDrive,EBOOK,2025,2,3,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor",9781728209814,Layla F. Saad,"Family & Relationships, Self-Improvement, Sociology, Nonfiction",Sourcebooks,2020,Treatment
Digital,OverDrive,AUDIOBOOK,2025,2,1,"White Fragility: Why Understanding Racism Can Be So Hard for White People (unabridged, young adult)",9781666611144,Robin DiAngelo,"Family & Relationships, Politics, Sociology, Young Adult Nonfiction",Dreamscape Media,2024,Treatment
Digital,OverDrive,AUDIOBOOK,2025,2,6,Naturally Tan: A Memoir (unabridged),9781250211088,Tan France,"Biography & Autobiography, LGBTQIA+ (Nonfiction), Performing Arts, Nonfiction",Macmillan Audio,2019,LGBT
Digital,OverDrive,AUDIOBOOK,2025,2,5,Sapiens. De animales a dioses (Latino): Una breve historia de la humanidad (unabridged),9788499928265,Yuval Noah Harari,"History, Science, Sociology, Nonfiction",Penguin Random House Audio,2020,Control
Physical,Horizon,BOOK,2025,2,2,Stamped from the beginning : the definitive history of racist ideas in America / Ibram X. Kendi.,"1645030393, 9781645030393","Kendi, Ibram X.","Racism United States History, African Americans Social conditions History, Race discrimination Political aspects United States, Race discrimination Economic aspects United States, United States Race relations, Biographies","Bold Type Books, an imprint of Perseus Books, LLC,",2023.,Treatment
Digital,OverDrive,EBOOK,2025,2,19,Wild: From Lost to Found on the Pacific Crest Trail,9780307957658,Cheryl Strayed,"Biography & Autobiography, Travel, Nonfiction",Knopf Doubleday Publishing Group,2012,Control
Digital,OverDrive,EBOOK,2025,2,4,Bad Feminist: Essays,9780062282729,Roxane Gay,"Essays, Sociology, Nonfiction, Humor (Nonfiction)",HarperCollins,2014,LGBT
Physical,Horizon,BOOK,2025,2,1,"Me and white supremacy : combat racism, change the world, and become a good ancestor / Layla F. Saad.","1728209803, 9781728209807","Saad, Layla F.","White people, Racism, Race discrimination, Equality","Sourcebooks,",[2020],Treatment
Digital,OverDrive,AUDIOBOOK,2025,2,27,How to Win Friends and Influence People: Updated For the Next Generation of Leaders (unabridged),9781797140834,Dale Carnegie,"Business, Psychology, Nonfiction, Self Help",Simon & Schuster Audio,2022,Control
Physical,Horizon,BOOK,2025,2,8,The boys in the boat : nine Americans and their epic quest for gold at the 1936 Berlin Olympics / Daniel James Brown.,"0143125478, 9780143125471","Brown, Daniel James, 1951-","University of Washington Rowing History, Olympic Games 11th 1936 Berlin Germany, Rowing United States History, Rowers United States Biography, Olympics History","Penguin Books,",2014.,Control
Physical,Horizon,BOOK,2025,2,2,Bad feminist : essays / Roxane Gay.,"0062282719, 9780062282712","Gay, Roxane","Gay Roxane Anecdotes, Feminism, Popular culture, Women Conduct of life Anecdotes, Race awareness in motion pictures, African Americans in mass media, Essays","Harper Perennial,",c2014.,LGBT
Digital,OverDrive,AUDIOBOOK,2025,2,27,In the Dream House: A Memoir (unabridged),9781684572793,Carmen Maria Machado,"Biography & Autobiography, LGBTQIA+ (Nonfiction), Nonfiction",HighBridge,2020,LGBT
Digital,OverDrive,AUDIOBOOK,2025,2,3,The Rules Do Not Apply: A Memoir (unabridged),9780525491965,Ariel Levy,"Biography & Autobiography, Psychology, Sociology, Nonfiction",Books on Tape,2017,LGBT
Physical,Horizon,BOOK,2025,2,1,"Shidifu Qiaobusi zhuan / [Mei] Wo'erte Aisakesen, zhu ; [Guan Yanqi deng, yi] = Steve Jobs / by Walter Isaacson.","7508630068, 9787508630069","Isaacson, Walter","Jobs Steve 1955 2011, Apple Computer Inc History, Computer engineers United States Biography, Chief executive officers United States Biography, Businesspeople United States Biography","Zhong xin chu ban she,",2011.,Control
Digital,OverDrive,EBOOK,2025,2,13,White Rage: The Unspoken Truth of Our Racial Divide,9781632864147,Carol Anderson,"History, Law, Sociology, Nonfiction",Bloomsbury Publishing,2016,Treatment
Digital,OverDrive,EBOOK,2025,2,11,Stamped from the Beginning: The Definitive History of Racist Ideas in America,9781568584645,Ibram X. Kendi,"History, Sociology, Nonfiction",PublicAffairs,2016,Treatment
Digital,OverDrive,AUDIOBOOK,2025,2,31,The Book of Delights (unabridged),9781501977640,Ross Gay,"Literary Criticism, Self-Improvement, Nonfiction","Recorded Books, Inc.",2020,LGBT
Digital,OverDrive,EBOOK,2025,2,105,Sapiens: A Brief History of Humankind,9780062316103,Yuval Noah Harari,"History, Science, Nonfiction",HarperCollins,2015,Control
Digital,OverDrive,EBOOK,2025,2,126,When Breath Becomes Air,9780812988413,Paul Kalanithi,"Biography & Autobiography, Philosophy, Sociology, Nonfiction",Random House Publishing Group,2016,Control
Digital,OverDrive,EBOOK,2025,2,5,Steve Jobs,9781451648553,Walter Isaacson,"Biography & Autobiography, Business, Computer Technology, Nonfiction",Simon & Schuster,2014,Control
Digital,OverDrive,EBOOK,2025,2,1,Shortest Way Home: One Mayor's Challenge and a Model for America's Future,9781631494376,Pete Buttigieg,"Biography & Autobiography, Politics, Nonfiction",Liveright,2019,LGBT
Digital,OverDrive,EBOOK,2025,2,19,The Art of War: The Oldest Military Treatise in the World,9781620114650,Sun Tzu,"Business, Politics, Self-Improvement, Nonfiction",Duke Classics,2024,Control
Physical,Horizon,BOOK,2025,2,7,Untamed / Glennon Doyle.,"1984801252, 9781984801258","Doyle, Glennon, 1976-","Doyle Glennon 1976, Married women United States Biography, Wambach Abby 1980 Family, Lesbians United States Biography, Christian biography, Autobiographies","The Dial Press,",[2020],LGBT
Physical,Horizon,BOOK,2025,2,12,How to win friends and influence people : updated for the next generation of leaders / Dale Carnegie ; preface by Donna Dale Carnegie.,"1982171456, 9781982171452","Carnegie, Dale, 1888-1955,","Success, Influence Psychology, Interpersonal relations, Interpersonal communication, Self actualization Psychology","Simon & Schuster,",2022.,Control
Physical,Horizon,BOOK,2025,2,3,The boys in the boat : nine Americans and their epic quest for gold at the 1936 Berlin Olympics / Daniel James Brown.,"1410459543, 9781410459541","Brown, Daniel James, 1951-","University of Washington Rowing History, Rowers United States Biography, Rowing United States History, Olympic Games 11th 1936 Berlin Germany, Large type books","Thorndike Press,",2013.,Control
Digital,OverDrive,EBOOK,2025,2,21,So You Want to Talk About Race,9781541619227,Ijeoma Oluo,"Politics, Sociology, African American Nonfiction, Nonfiction",Basic Books,2018,Treatment
Physical,Horizon,BOOK,2025,2,1,Just action : how to challenge segregation enacted under the color of law / Richard Rothstein and Leah Rothstein.,"1324093242, 9781324093244, 9781324093251","Rothstein, Richard","Segregation United States History 20th century, African Americans Segregation History 20th century, Discrimination in housing Government policy United States History 20th century, United States Race relations History 20th century","Liveright Publishing Corporation,",[2023],Treatment
Digital,OverDrive,EBOOK,2025,2,2,How to Win Friends and Influence People in the Digital Age,9781451629163,Dale Carnegie,"Business, Psychology, Self-Improvement, Nonfiction",Simon & Schuster,2014,Control
Digital,OverDrive,EBOOK,2025,2,1,The Rules Do Not Apply: A Memoir,9780812996944,Ariel Levy,"Biography & Autobiography, Psychology, Sociology, Nonfiction",Random House Publishing Group,2017,LGBT
Digital,OverDrive,AUDIOBOOK,2025,2,10,The Art of War: The Essential Translation of the Classic Book of Life (unabridged),9781624608377,Sun Tzu,"History, Philosophy, Nonfiction",Blackstone Publishing,2005,Control
Physical,Horizon,BOOK,2025,2,2,Steve Jobs / Walter Isaacson.,"1451648537, 9781451648539","Isaacson, Walter","Jobs Steve 1955 2011, Apple Computer Inc History, Computer engineers United States Biography, Chief executive officers United States Biography","Simon & Schuster,",2011.,Control
Digital,OverDrive,AUDIOBOOK,2025,2,49,How to Be an Antiracist (unabridged),9781984832221,Ibram X. Kendi,"Biography & Autobiography, Politics, Sociology, Nonfiction",Books on Tape,2019,Treatment
Physical,Horizon,BOOK,2025,2,5,Wild : from lost to found on the Pacific Crest Trail / Cheryl Strayed.,"0307476073, 0307592731, 9780307476074, 9780307592736","Strayed, Cheryl, 1968-","Strayed Cheryl 1968 Travel Pacific Crest Trail, Authors American 21st century Biography, Pacific Crest Trail Description and travel","Alfred A. Knopf,",2012.,Control
Digital,OverDrive,EBOOK,2025,2,4,How to Be an Antiracist,9780525509295,Ibram X. Kendi,"Biography & Autobiography, Politics, Sociology, Nonfiction",Random House Publishing Group,2019,Treatment
Digital,OverDrive,EBOOK,2025,2,38,The Book of Delights: Essays,9781616208905,Ross Gay,"Biography & Autobiography, Literary Criticism, African American Nonfiction, Nonfiction","Little, Brown and Company",2019,LGBT
Digital,OverDrive,AUDIOBOOK,2025,2,31,Wild: From Lost to Found on the Pacific Crest Trail (unabridged),9780307970329,Cheryl Strayed,"Biography & Autobiography, Travel, Nonfiction",Books on Tape,2012,Control
Digital,OverDrive,AUDIOBOOK,2025,2,6,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor (unabridged)",9781094135458,Layla F. Saad,"Self-Improvement, Sociology, Nonfiction",Blackstone Publishing,2020,Treatment
Digital,OverDrive,EBOOK,2025,2,10,Untamed: Reese's Book Club,9781984801265,Glennon Doyle,"Biography & Autobiography, Self-Improvement, Nonfiction",Random House Publishing Group,2020,LGBT
Digital,OverDrive,AUDIOBOOK,2025,2,19,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics (unabridged),9780593910641,Daniel James Brown,"History, Sports & Recreations, Nonfiction",Books on Tape,2024,Control
Digital,OverDrive,EBOOK,2025,2,6,The Boys in the Boat: The True Story of an American Team's Epic Journey to Win Gold at the 1936 Olympics,9780698197596,Daniel James Brown,"History, Juvenile Nonfiction, Sports & Recreations",Penguin Young Readers Group,2017,Control
Digital,OverDrive,AUDIOBOOK,2025,2,7,"The Boys in the Boat: The True Story of an American Team's Epic Journey to Win Gold at the 1936 Olympics (unabridged,  young readers)",9781101925881,Daniel James Brown,"History, Sports & Recreations, Young Adult Nonfiction",Books on Tape,2018,Control
Physical,Horizon,BOOK,2025,2,1,White rage : the unspoken truth of our racial divide / Carol Anderson.,"1632864126, 1632864134, 9781632864123, 9781632864130, 9781632864147","Anderson, Carol (Carol Elaine)","African Americans Civil rights History, African Americans Politics and government, African Americans Social conditions, White people United States Attitudes History, White people United States Politics and government, Opposition Political science United States History, Racism United States History, United States Race relations History","Bloomsbury, an imprint of Bloomsbury Publishing Plc,",2017.,Treatment
Physical,Horizon,BOOK,2025,3,4,The boys in the boat : nine Americans and their epic quest for gold at the 1936 Berlin Olympics / Daniel James Brown.,"0143125478, 9780143125471","Brown, Daniel James, 1951-","University of Washington Rowing History, Olympic Games 11th 1936 Berlin Germany, Rowing United States History, Rowers United States Biography, Olympics History","Penguin Books,",2014.,Control
Digital,OverDrive,EBOOK,2025,3,17,The Art of War: The Oldest Military Treatise in the World,9781620114650,Sun Tzu,"Business, Politics, Self-Improvement, Nonfiction",Duke Classics,2024,Control
Digital,OverDrive,EBOOK,2025,3,7,Untamed: Reese's Book Club,9781984801265,Glennon Doyle,"Biography & Autobiography, Self-Improvement, Nonfiction",Random House Publishing Group,2020,LGBT
Physical,Horizon,BOOK,2025,3,3,The color of law : a forgotten history of how our government segregated America / Richard Rothstein.,"1631492853, 9781631492853","Rothstein, Richard","Segregation United States History 20th century, African Americans Segregation History 20th century, Discrimination in housing Government policy United States History 20th century, United States Race relations History 20th century","Liveright Publishing Corporation,",[2017],Treatment
Physical,Horizon,BOOK,2025,3,3,Between the world and me / Ta-Nehisi Coates.,"1410485846, 9781410485847","Coates, Ta-Nehisi","Race discrimination United States, African Americans Social conditions, African Americans Public opinion, White people United States Attitudes, Large type books, United States Race relations","Thorndike Press, a part of Gale, Cengage Learning,",2016.,Treatment
Digital,OverDrive,AUDIOBOOK,2025,3,12,"The Boys in the Boat: The True Story of an American Team's Epic Journey to Win Gold at the 1936 Olympics (unabridged,  young readers)",9781101925881,Daniel James Brown,"History, Sports & Recreations, Young Adult Nonfiction",Books on Tape,2018,Control
Digital,OverDrive,AUDIOBOOK,2025,3,20,Bad Feminist: Essays (unabridged),9780062379764,Roxane Gay,"Essays, Sociology, Nonfiction, Humor (Nonfiction)",HarperAudio,2015,LGBT
Digital,OverDrive,EBOOK,2025,3,32,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,9781101622742,Daniel James Brown,"History, Sports & Recreations, Nonfiction",Penguin Publishing Group,2013,Control
Digital,OverDrive,EBOOK,2025,3,1,The Art of War: A New Translation by Michael Nylan,9781324004905,Sun Tzu,"Business, History, Military, Nonfiction",W. W. Norton & Company,2020,Control
Digital,OverDrive,AUDIOBOOK,2025,3,199,Sapiens: A Brief History of Humankind (unabridged),9780062796233,Yuval Noah Harari,"History, Philosophy, Science, Nonfiction",HarperAudio,2018,Control
Digital,OverDrive,EBOOK,2025,3,27,Wild: From Lost to Found on the Pacific Crest Trail,9780307957658,Cheryl Strayed,"Biography & Autobiography, Travel, Nonfiction",Knopf Doubleday Publishing Group,2012,Control
Physical,Horizon,BOOK,2025,3,15,How to win friends and influence people : updated for the next generation of leaders / Dale Carnegie ; preface by Donna Dale Carnegie.,"1982171456, 9781982171452","Carnegie, Dale, 1888-1955,","Success, Influence Psychology, Interpersonal relations, Interpersonal communication, Self actualization Psychology","Simon & Schuster,",2022.,Control
Physical,Horizon,BOOK,2025,3,7,Between the world and me / Ta-Nehisi Coates.,"0812993543, 9780812993547","Coates, Ta-Nehisi","Race discrimination United States, African Americans Social conditions, African Americans Public opinion, White people United States Attitudes, United States Race relations","Spiegel & Grau,",c2015.,Treatment
Physical,Horizon,BOOK,2025,3,7,The boys in the boat (young readers edition)  : the true story of an American team's epic journey to win gold at the 1936 Olympics / Daniel James Brown ; adapted for young readers by Gregory Mone.,"0147516854, 1484489640, 9780147516855, 9780451475923, 9781484489642","Brown, Daniel James, 1951-","University of Washington Rowing History Juvenile literature, Olympic Games 11th 1936 Berlin Germany Juvenile literature, Rowing United States History Juvenile literature, Rowers United States Biography Juvenile literature, Biographies","Puffin Books,",2016.,Control
Digital,OverDrive,AUDIOBOOK,2025,3,14,The Book of Delights (unabridged),9781501977640,Ross Gay,"Literary Criticism, Self-Improvement, Nonfiction","Recorded Books, Inc.",2020,LGBT
Digital,OverDrive,AUDIOBOOK,2025,3,14,Hunger: A Memoir of (My) Body (unabridged),9780062470256,Roxane Gay,"Biography & Autobiography, Family & Relationships, Nonfiction",HarperAudio,2017,LGBT
Digital,OverDrive,AUDIOBOOK,2025,3,2,Shortest Way Home: One Mayor's Challenge and a Model for America's Future (unabridged),9781684419326,Pete Buttigieg,"Biography & Autobiography, Politics, Nonfiction",HighBridge,2019,LGBT
Digital,OverDrive,AUDIOBOOK,2025,3,10,Steve Jobs (unabridged),9781464019869,Walter Isaacson,"Biography & Autobiography, Technology, Nonfiction","Recorded Books, Inc.",2015,Control
Physical,Horizon,BOOK,2025,3,4,The book of delights / Ross Gay.,"1616207922, 9781616207922","Gay, Ross, 1974-","Gay Ross 1974, Life, Joy, Essays","Algonquin Books of Chapel Hill,",2019.,LGBT
Digital,OverDrive,EBOOK,2025,3,6,The Book of (More) Delights: Essays,9781643755472,Ross Gay,"Biography & Autobiography, Literary Criticism, African American Nonfiction, Nonfiction","Little, Brown and Company",2023,LGBT
Digital,OverDrive,EBOOK,2025,3,55,Between the World and Me,9780679645986,Ta-Nehisi Coates,"Biography & Autobiography, Sociology, African American Nonfiction, Nonfiction",Random House Publishing Group,2015,Treatment
Digital,OverDrive,EBOOK,2025,3,1,Naturally Tan: A Memoir,9781250208828,Tan France,"Biography & Autobiography, LGBTQIA+ (Nonfiction), Performing Arts, Nonfiction",St. Martin's Publishing Group,2019,LGBT
Physical,Horizon,BOOK,2025,3,2,Shortest way home : one mayor's challenge and a model for America's future / Pete Buttigieg.,"1631494368, 9781631494369","Buttigieg, Pete, 1982-","Buttigieg Pete 1982, Mayors Indiana South Bend Biography, South Bend Ind Politics and government, Urban renewal Indiana South Bend, Afghan War 2001 2021 Veterans Biography, Gay men Indiana Biography, South Bend Ind Biography","Liveright Publishing Corporation,",[2019],LGBT
Digital,OverDrive,EBOOK,2025,3,1,Bettyville: A Memoir,9780698158450,George Hodgman,"Biography & Autobiography, Family & Relationships, LGBTQIA+ (Nonfiction), Nonfiction",Penguin Publishing Group,2015,LGBT
Digital,OverDrive,AUDIOBOOK,2025,3,49,When Breath Becomes Air (unabridged),9780399566196,Paul Kalanithi,"Biography & Autobiography, Philosophy, Sociology, Nonfiction",Books on Tape,2016,Control
Digital,OverDrive,EBOOK,2025,3,2,Sapiens. De animales a dioses: Una breve historia de la humanidad,9788499924748,Yuval Noah Harari,"History, Science, Sociology, Nonfiction",DEBATE,2020,Control
Digital,OverDrive,EBOOK,2025,3,1,How to Win Friends and Influence People in the Digital Age,9781451629163,Dale Carnegie,"Business, Psychology, Self-Improvement, Nonfiction",Simon & Schuster,2014,Control
Digital,OverDrive,AUDIOBOOK,2025,3,1,"Me and White Supremacy (unabridged, young readers')",9781705060582,Layla F. Saad,"Juvenile Nonfiction, Sociology","Recorded Books, Inc.",2022,Treatment
Digital,OverDrive,AUDIOBOOK,2025,3,8,The Art of War: The Essential Translation of the Classic Book of Life (unabridged),9781624608377,Sun Tzu,"History, Philosophy, Nonfiction",Blackstone Publishing,2005,Control
Physical,Horizon,BOOK,2025,3,1,So you want to talk about race / Ijeoma Oluo.,"1580056776, 9781580056779","Oluo, Ijeoma","United States Race relations, Intercultural communication, Racism United States","Seal Press,",2018.,Treatment
Digital,OverDrive,AUDIOBOOK,2025,3,90,Between the World and Me (unabridged),9780147520517,Ta-Nehisi Coates,"Biography & Autobiography, Sociology, African American Nonfiction, Nonfiction",Books on Tape,2015,Treatment
